auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	category_avg_gms
13154	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 20 Gb 4.G Clickwheel wie neu! mit viel Zubehör OVP		12/16/2005	12/19/2005	3	1	103	1.00	249.00	Y	N	N	N	N	N	Y	N	N	Y	N	1	207.358
13155	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 20GB mit Farbdisplay neuste Generation		12/16/2005	12/17/2005	1	1	82	210.00	257.00	Y	N	N	N	N	N	N	N	N	N	N	1	207.358
13156	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini, 6GB, blau - NEU & OVP		12/16/2005	12/19/2005	3	1	10	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.022
13157	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 4.Generation 20 GB inkl. Zubehör		12/16/2005	12/23/2005	7	1	108	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13159	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini 6GB 2G - Silver/Silber - Unbenutzt/Neu		12/18/2005	12/25/2005	7	1	30	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	197.022
13160	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Photo 30 GB +Garantie &viel Zubehör (Apple I-Pod)		12/16/2005	12/19/2005	3	1	15	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	263.459
13163	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple Video iPod Schwarz 30GB		12/16/2005	12/19/2005	3	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13164	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Ipod Photo 30GB Völlig Neuwertig**schnellster Versand**	Austausch Model-PayPal-*noch bis Weihnachten bei ihnen*	12/16/2005	12/19/2005	3	1	99	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	263.459
13166	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple Video iPod Schwarz 30GB		12/16/2005	12/19/2005	3	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13168	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 20GB mit dieversem Zubehör		12/16/2005	12/23/2005	7	1	20	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	207.358
13170	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE iPOD 30 GB Photo		12/16/2005	12/19/2005	3	1	54	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	263.459
13173	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	iPod mini 6GB green NEU OVP!		12/16/2005	12/21/2005	5	1	62	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.022
13178	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Photo 30GB black NEU & OVP !!!	7500 Songs aufspielbar, 30GB, extrem flach	12/16/2005	12/16/2005	0	9	234	199.90	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	263.459
13180	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	NEUER APPLE IPOD, 4. GENERATION, 20 GB MIT RESTGARANTIE		12/16/2005	12/23/2005	7	1	2	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13181	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Photo 30 GB, mit Garantie inc. Silikonhülle		12/17/2005	12/20/2005	3	1	61	1.00	240.00	Y	N	N	N	N	N	N	N	N	Y	N	1	263.459
13182	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video 30 GB 5.Generation - neuwertig		12/17/2005	12/17/2005	0	1	244	111.00	289.00	Y	N	N	N	N	N	N	N	N	N	N	1	263.459
13183	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	iPod mini silber 6GB 6 Monate alt TOP Zustand		12/17/2005	12/20/2005	3	1	2	1.99	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	197.022
13184	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Photo 30GB+ iTrip + Garantie		12/17/2005	12/20/2005	3	1	6	200.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	263.459
13185	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Photo 30 GB, nagelneu, mit Garantie		12/17/2005	12/20/2005	3	1	90	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	263.459
13187	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	i-pod mini 6 GB neuwertig		12/17/2005	12/20/2005	3	1	8	50.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.022
13190	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30 GB black - 5. Generation - NAGELNEU		12/17/2005	12/17/2005	0	1	187	1.00	283.00	Y	N	N	N	N	N	N	N	N	Y	N	1	263.459
13192	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	IPOD VIDEO 6.GEN. 30 GB , NEU OVP VERSCHWEISST WEIß		12/17/2005	12/24/2005	7	1	76	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13193	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB Video		12/17/2005	12/20/2005	3	1	16	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13197	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB + Photo überspiel Kabel		12/17/2005	12/18/2005	1	1	228	1.00	220.00	Y	N	N	N	Y	N	N	N	N	N	N	1	207.358
13200	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPOD Video 30GB weiss NEU + Audiokabel		12/17/2005	12/20/2005	3	1	50	1.00	289.00	Y	N	N	N	Y	N	N	N	N	N	N	1	263.459
13203	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30 GB NEU und OVP mit Rechnung		12/17/2005	12/18/2005	1	1	739	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	263.459
13204	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Ipod Mini 4GB NEU mit Rechnung		12/17/2005	12/18/2005	1	1	739	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	197.022
13205	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Ipod Mini 6GB NEU mit Rechnung		12/17/2005	12/18/2005	1	1	739	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	197.022
13206	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 5G weiss originalverpackt mit Garantie		12/17/2005	12/20/2005	3	1	13	1.00	299.00	Y	N	N	N	Y	N	N	N	N	N	N	1	263.459
13209	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30 GB NEU und OVP mit Rechnung		12/17/2005	12/18/2005	1	1	739	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	263.459
13210	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	I Pod Photo Farbe 20 GB mit Fernbedienung und Hülle		12/17/2005	12/22/2005	5	1	0	1.50	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13211	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30 GB black - 5. Generation - NAGELNEU		12/18/2005	12/21/2005	3	1	187	1.00	283.00	Y	N	N	N	N	N	N	N	N	Y	N	1	263.459
13213	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple ipod 20GB - 3 Monate alt		12/18/2005	12/21/2005	3	1	15	100.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	207.358
13217	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	IPod Video Schwarz - 30 GByte, OVP, 23 Monate Garantie		12/18/2005	12/19/2005	1	1	44	1.00	265.00	Y	N	N	N	Y	N	N	N	N	N	N	1	263.459
13218	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB Photo "Color" in Weiß (OVP)	iPod 20 GB Photo mit Farbdisplay (OVP) *MP3 Player*	12/18/2005	12/25/2005	7	1	20	89.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	207.358
13221	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple I Pod mini 6 GB		12/18/2005	12/25/2005	7	1	0	1.99	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	197.022
13223	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple IPod Photo 30GB guter Zustand		12/18/2005	12/21/2005	3	1	0	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	263.459
13224	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	iPod mini 6 GB silber, neu, OVP		12/18/2005	12/19/2005	1	9	69	220.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	197.022
13226	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple I Pod 20 GB -Neuwertig-		12/18/2005	12/25/2005	7	1	34	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13227	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video 30 GB 5.Generation - neuwertig		12/18/2005	12/19/2005	1	1	244	279.00	289.00	Y	N	N	N	N	N	N	N	N	Y	N	1	263.459
13228	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Photo 30 GB mit 5-Jahres-Garantie		12/18/2005	12/21/2005	3	1	77	200.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	263.459
13229	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Photo 30GB		12/18/2005	12/18/2005	0	1	20	10.00	150.00	Y	N	N	N	Y	N	N	N	N	N	N	1	263.459
13231	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Ipod video 5 Gen.  30GB		12/18/2005	12/21/2005	3	1	87	100.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	263.459
13232	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	NEUER iPod 20 GB 4. Generation + iPod Socke zum Schutz	NAGELNEU! KEINE GEBRAUCHSSPUREN! 3 MONATE GARANTIE!	12/18/2005	12/25/2005	7	1	12	50.00	220.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	207.358
13235	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 5G.   30GB   schwarz   NEU   OVP		12/18/2005	12/21/2005	3	1	29	1.00	300.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	263.459
13236	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple IPod mini 6GB (silber) mit Dockingstation		12/18/2005	12/25/2005	7	1	164	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	197.022
13240	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod 30 GB mit Farbdisplay weiß nur 2 Monate alt		12/18/2005	12/18/2005	0	1	639	1.00	250.00	Y	N	N	N	Y	N	N	N	N	N	N	1	263.459
13242	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video black 30GB !!neu!!		12/18/2005	12/25/2005	7	1	133	1.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	263.459
13247	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Ipod Mini 6GB türkis inkl. Dockingstation		12/18/2005	12/25/2005	7	1	7	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.022
13248	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB + NEUWERTIG + incl. 3200 Songs	geliefert pünktlich zu Weihnachten! 3200 Songs incl.	12/18/2005	12/21/2005	3	1	90	1.00	219.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	207.358
13249	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE iPOD 20GB MAC+PC		12/19/2005	12/22/2005	3	1	39	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	207.358
13251	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod nano 2GB DE		12/18/2005	12/28/2005	10	1	134	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	197.022
13255	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	neu apple i-pod 30GB		12/18/2005	12/19/2005	1	9	168	290.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13258	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30 GB weiss !!! OVP !!! NEU !!!		12/18/2005	12/28/2005	10	1	54	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13260	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Photo 30 GB incl Restgarantie		12/19/2005	12/20/2005	1	1	144	1.00	0.00	N	N	N	N	Y	N	N	N	Y	N	N	1	263.459
13263	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB		12/19/2005	12/22/2005	3	1	60	1.00	270.00	Y	N	N	N	Y	N	N	N	N	N	N	1	207.358
13266	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti	I Pod Mini Nano MacIntosh nagelneu!!! 4GB OVP		12/19/2005	12/20/2005	1	1	57	1.00	0.00	N	Y	N	N	Y	N	Y	N	Y	Y	Y	1	196.22
13274	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE IPOD 20GB WEISS OVP UNBENUTZT		12/19/2005	12/26/2005	7	1	99	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	207.358
13275	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Ipod, I pod  Foto 20GB, Farbdisplay, Hülle, Dock, Top		12/19/2005	12/21/2005	2	9	316	269.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13277	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	I POD Video 60GB!!!Neuwertig!!!!	Bei schneller zahlung garantiert vor Weinachten da!!!!	12/19/2005	12/20/2005	1	1	63	10.00	399.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	263.459
13279	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB Photo - 4. Generation		12/19/2005	12/24/2005	5	1	106	1.00	199.00	Y	N	N	N	N	N	N	N	N	N	N	1	207.358
13281	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple Ipod Mini 6 GB neuwertig mit viel Zubehör		12/19/2005	12/19/2005	0	1	118	1.00	200.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	197.022
13282	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	MP3 Player Apple iPod 20 GB 3.Generation Viel Zubehör !		12/19/2005	12/26/2005	7	1	260	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	207.358
13283	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Black!!NEU!!!OVP!!!		12/19/2005	12/26/2005	7	9	112	279.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13284	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti	neu! iPod nano 4 GB Speicher 1000 Songs weiss		12/19/2005	12/24/2005	5	1	21	250.00	279.00	Y	N	N	N	N	N	N	N	N	N	N	1	196.22
13288	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple Ipod 20GB 3. Generation		12/20/2005	12/20/2005	0	1	26	99.00	150.00	Y	N	N	N	N	N	N	N	N	N	N	1	207.358
13289	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod U2 20GB OVP		12/20/2005	12/20/2005	0	9	267	230.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13291	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video 5G/5.Gen. 30GB weiß, NEU und OVP	incl. USB Power Adapter	12/20/2005	12/20/2005	0	1	70	1.00	250.00	Y	N	N	N	N	N	N	N	N	N	N	1	263.459
13295	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	neu apple i-pod 20GB U2		12/20/2005	12/20/2005	0	9	169	199.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13297	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPOD 20 GB 5.Generation		12/20/2005	12/25/2005	5	1	52	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13298	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB		12/20/2005	12/27/2005	7	1	26	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13300	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	*** Apple iPod 20GB ***		12/20/2005	12/23/2005	3	1	3	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13303	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	*TOP* Apple iPod 30 GB Photo + Dock + iSkin  *wie Neu*		12/20/2005	12/21/2005	1	1	64	199.99	260.00	Y	N	N	N	N	N	N	N	N	N	N	1	263.459
13304	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti	iPod nano 4GB   !!!NEU!!!		12/20/2005	12/25/2005	5	1	36	1.00	240.00	Y	N	N	N	N	N	N	N	N	N	N	1	196.22
13308	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 3G TOP in OVP mit Zubehör		12/20/2005	12/24/2005	4	9	323	189.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13309	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	@@@ Apple - I Pod - 20GB incl. OVP @@@		12/20/2005	12/21/2005	1	1	37	150.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13310	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB	iPod Nano 2GB in weiss mit 23monaten Garantie in OVP		12/21/2005	12/23/2005	2	1	106	170.00	180.00	Y	N	N	N	N	N	Y	N	N	Y	N	1	197.862
13312	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Photo 30GB Neu mit Zubehör Acryl und Skin		12/23/2005	01/02/2006	10	1	187	1.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	263.459
13314	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	ipod video 30 GB schwarz black NEU in ungeöffneter OVP		12/21/2005	12/22/2005	1	1	162	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	263.459
13315	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPOD Video 30GB_weiss  (NEU und OVP)		12/21/2005	12/24/2005	3	1	23	249.99	280.00	Y	Y	N	N	Y	N	N	N	N	N	Y	1	263.459
13316	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	I Pod 20 GB		12/21/2005	12/26/2005	5	1	18	1.00	200.00	Y	N	N	N	Y	N	N	N	Y	N	N	1	207.358
13317	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	ipod Video 30GB NEU OVP		12/21/2005	12/31/2005	10	1	194	1.00	300.00	Y	Y	N	N	N	N	N	N	Y	N	N	1	263.459
13321	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 4G 20GB, Garantie, OVP, o. Rechnung vorhanden		12/21/2005	12/24/2005	3	9	400	229.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	207.358
13324	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Ipod 20GB 5. Generation in Farbe mit Fotos inkl. I-trip		12/21/2005	12/28/2005	7	1	47	150.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13325	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	neu apple i-pod 20GB U2		12/21/2005	12/21/2005	0	9	169	199.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13326	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod U2 Edition in OVP		12/21/2005	12/24/2005	3	1	137	1.00	235.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	207.358
13329	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 5 Generation 30GB white black 30 gb 60	VERSANDFREI Jetzt ersteigern, oder gleich kaufen!	12/21/2005	12/22/2005	1	1	84	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	263.459
13332	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod MP3 Player 20GB Farbdisplay mit Netzteil		12/21/2005	12/24/2005	3	9	15232	249.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13337	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple IPOD MP3 Player U2 Special Edition 20GB + Netztei	Sofort lieferbar,bei Nachnahmeversand sogar noch heute*	12/21/2005	12/25/2005	4	9	15232	269.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	207.358
13338	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	IPOD 20G		12/21/2005	12/26/2005	5	1	61	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13339	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod 30GB Photo Restgarantie mit Zubehör		12/21/2005	12/26/2005	5	1	30	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	263.459
13340	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod  Video 30GB OVP Weiss aus USA Neu+ Garantie		12/21/2005	12/28/2005	7	1	23	99.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13341	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini MP3 Player Musicplayer 6GB grün USB		12/21/2005	12/22/2005	1	9	15233	249.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	197.022
13345	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	30GB APPLE I-POD, IPOD NEU OVP I Pod MP3		12/21/2005	12/28/2005	7	1	272	1.99	285.00	Y	N	N	N	N	N	N	N	N	N	N	1	263.459
13346	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	30GB APPLE I-POD, IPOD NEU OVP, MP3, VIDEOS		12/21/2005	12/21/2005	0	1	272	1.99	285.00	Y	N	N	N	N	N	N	N	N	N	N	1	263.459
13347	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB PHOTO Foto,  m. Garantie + iTrip+Tasche		12/22/2005	12/29/2005	7	1	1	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	263.459
13348	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	neu apple i-pod 20GB U2		12/21/2005	12/21/2005	0	9	169	199.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13349	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	IPOD 20 GB 20GB 3.GENERATION+++ZUBEHÖR+++GARANTIE I POD	40% LAUTER als alle anderen Ipod`s*VERSANDTKOSTENFREI	12/21/2005	12/23/2005	2	9	51	222.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	207.358
13350	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Ipod 20GB PC+Mac 4. Generation Weiß		12/22/2005	12/29/2005	7	1	1949	1.00	199.00	Y	N	N	N	N	N	N	N	N	N	N	1	207.358
13351	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Ipod 20GB PC+Mac 4. Generation Weiß		12/22/2005	12/29/2005	7	1	1949	1.00	222.00	Y	N	N	N	N	N	N	N	N	N	N	1	207.358
13352	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 4G 20 GB + iTrip 2+ Airplay +Taschen	Die Komplettausstattung!!! NEU!!!	12/22/2005	12/25/2005	3	1	15	235.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13353	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Ipod mini 6Gb SILBER		12/22/2005	12/29/2005	7	1	38	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	197.022
13355	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	@@APPLE IPOD 30 GB, 30GB, NEU,AUDIO,VIDEO, BILD, TOP@@		12/22/2005	12/29/2005	7	1	56	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13356	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Nagelneuer, in Folie eingeschweißter 30gb Ipod Black !!		12/22/2005	12/25/2005	3	1	96	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.459
13359	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple IPOD Foto 20GB neuwertig + HAMA Ledertasche		12/22/2005	12/26/2005	4	1	34	209.00	269.00	Y	N	N	N	Y	N	N	N	N	N	N	1	207.358
13360	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20Gb 4.generation		12/22/2005	12/23/2005	1	1	91	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13364	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod photo / 30 GB / Weiß / Neu / OVP		12/23/2005	12/23/2005	0	1	123	1.00	299.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	263.459
13366	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	neu apple i-pod 20GB U2		12/22/2005	12/22/2005	0	9	169	199.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13368	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	<<< Apple IPOD - U2 - Special Edition 20GB >>>		12/22/2005	12/27/2005	5	9	470	259.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	207.358
13369	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - ipod Video 30 GB - schwarz  NEU*** i-pod		12/22/2005	12/22/2005	0	9	21	269.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	263.459
13371	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	ipod video 30 GB schwarz black NEU in ungeöffneter OVP		12/22/2005	12/29/2005	7	1	26	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	263.459
13372	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Neu IPOD U2 20GB Special Edition + iTrip FM Transmitter		12/22/2005	12/29/2005	7	9	26362	299.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	3	207.358
13373	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Neu IPOD U2 20GB Special Edition + iTrip FM Transmitter		12/22/2005	12/27/2005	5	9	26362	299.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	3	207.358
