auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	gms	category_avg_gms	gms_greater_avg
14662	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/01/2006	02/02/2006	1	1	211	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	270.00	263.459	1
14663	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/01/2006	02/02/2006	1	1	211	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	271.85	263.459	1
14664	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/01/2006	02/02/2006	1	1	211	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	261.00	263.459	0
14665	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/01/2006	02/02/2006	1	1	211	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	270.00	263.459	1
14668	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - iPod  VIDEO 30 GB - schwarz  // NEU/OVP !		02/01/2006	02/04/2006	3	1	2254	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	302.50	263.459	1
14670	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB Black   OVP		02/01/2006	02/06/2006	5	1	14	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	268.50	263.459	1
14671	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Photo 30 GB mit viel Zubehör und Garantie		02/01/2006	02/08/2006	7	1	13	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	221.00	263.459	0
14678	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod mini 6GB GREEN MP3 WAV NEU+OVP		02/01/2006	02/08/2006	7	1	7710	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	250.00	197.022	1
14684	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod  MP3-Player 20 GB (4. Generation) weiß		02/01/2006	02/08/2006	7	1	56	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	212.00	207.358	1
14685	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - iPod VIDEO 30 GB - schwarz // NEU!		02/01/2006	02/06/2006	5	1	31	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	288.02	263.459	1
14688	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video 30 GB *Neu* OVP* 12 Monate Garantie*UVP 319ÿ		02/02/2006	02/05/2006	3	1	157	1.99	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	276.75	263.459	1
14689	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - iPod  VIDEO 30 GB - schwarz  // NEU/OVP !		02/02/2006	02/12/2006	10	1	2263	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	Y	1	275.99	263.459	1
14690	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - iPod  VIDEO 30 GB - schwarz  // NEU/OVP !		02/02/2006	02/07/2006	5	1	2263	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	Y	1	295.98	263.459	1
14696	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Video iPod 30GB schwarz Neu & OVP noch nie benutzt		02/02/2006	02/05/2006	3	1	70	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	Y	1	292.50	263.459	1
14699	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/02/2006	02/03/2006	1	1	217	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	273.00	263.459	1
14700	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/02/2006	02/03/2006	1	1	217	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	272.99	263.459	1
14701	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/02/2006	02/03/2006	1	1	217	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	274.00	263.459	1
14703	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 Gigabyte ! mit Zubehör !		02/02/2006	02/09/2006	7	1	0	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	Y	1	171.00	207.358	0
14704	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPOD 30GB Schwarz  5.Generation		02/02/2006	02/05/2006	3	1	31	200.00	249.00	Y	N	N	N	Y	N	N	N	N	N	Y	1	253.00	263.459	0
14706	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	* Apple iPod photo 4. Generation, 20 GB +Garantie, OVP*		02/02/2006	02/09/2006	7	1	32	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	Y	1	223.00	207.358	1
14708	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB FARBE*kein Lautstärkelimit+ iTrip LCD	wie NEU*OVP*Restgarantie+US-Vers.deutsch+massig Zubehör	02/02/2006	02/12/2006	10	1	158	1.00	0.00	N	N	N	N	Y	N	Y	N	Y	Y	Y	1	231.00	207.358	1
14709	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4.Generation Guter Zustand		02/02/2006	02/03/2006	1	1	100	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	161.00	207.358	0
14712	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple IPod 30 GB Photo		02/02/2006	02/09/2006	7	1	1090	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	223.22	263.459	0
14713	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple IPod 20 GB 3.GEN neuer Akku		02/02/2006	02/09/2006	7	1	1090	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	196.00	207.358	0
14715	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	I POD SET INKL. BOSE BOX		02/02/2006	02/07/2006	5	1	7	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	451.00	207.358	1
14717	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE IPOD VIDEO 30 GB 5TH GEN. NEU VERSCHWEISST		02/02/2006	02/09/2006	7	1	89	24.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	256.50	263.459	0
14719	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB Photo Farbdisplay - DEFEKT - i-Pod -		02/02/2006	02/05/2006	3	1	252	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	112.12	207.358	0
14720	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB Video schwarz 24 Mo. Garantie NEU TOP	100% Deutsche Qualität mit Rechnung auf Ihren Namen	02/02/2006	02/12/2006	10	9	3457	319.90	0.00	N	N	N	Y	Y	N	N	N	Y	N	N	11	319.90	263.459	1
14722	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30GB "NEU" Original verpackt		02/02/2006	02/04/2006	2	9	42	295.00	0.00	N	N	N	N	Y	N	Y	N	Y	N	Y	1	295.00	263.459	1
14723	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod von Apple 20GB		02/02/2006	02/12/2006	10	1	103	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	184.00	207.358	0
14724	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod mini 6GB PINK MP3 WAV NEU+OVP		02/02/2006	02/07/2006	5	1	7729	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	222.00	197.022	1
14725	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod Tragbarer MP3-Player 20 GB weiß USB-Kabel		02/02/2006	02/12/2006	10	1	16	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	183.25	207.358	0
14727	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	*Apple iPod Video - 30 GB schwarz - 5.Gen. NEU & OVP*		02/02/2006	02/09/2006	7	1	438	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	288.00	263.459	1
14728	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	ipod 20 GB		02/02/2006	02/12/2006	10	1	55	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	141.00	207.358	0
14729	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPOD 20GB Farbdisplay + Lederetui		02/02/2006	02/12/2006	10	1	29	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	Y	1	192.00	207.358	0
14735	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	I-pod 20GB 4 Generation		02/03/2006	02/10/2006	7	1	17	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	186.00	207.358	0
14737	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/04/2006	02/05/2006	1	1	226	149.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	281.00	263.459	1
14739	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/04/2006	02/05/2006	1	1	226	149.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	270.00	263.459	1
14741	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4.Generation Guter Zustand		02/03/2006	02/10/2006	7	1	55	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	182.00	207.358	0
14742	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	***ipod schwarz 30 gb OVP/Rechnung/Garantie&zubehör***		02/03/2006	02/08/2006	5	1	22	1.00	290.00	Y	N	N	N	N	N	N	N	N	N	N	1	271.00	263.459	1
14744	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini 6GB Silber inkl. Original Zubehör OVP		02/03/2006	02/08/2006	5	1	116	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	187.75	197.022	0
14746	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 20 gb 3. Generation		02/03/2006	02/03/2006	0	1	29	99.00	129.00	Y	N	N	N	N	N	N	N	N	N	N	1	129.00	207.358	0
14748	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	...:::  Apple iPod Photo 20GB sehr guter Zustand :::...		02/03/2006	02/04/2006	1	1	14	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	233.00	207.358	1
14749	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4.Generation Guter Zustand		02/03/2006	02/04/2006	1	1	100	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	162.60	207.358	0
14750	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple Mini Ipod  6GB Neuwertig-Rechnung -Garantie		02/03/2006	02/06/2006	3	1	1	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	184.00	197.022	0
14760	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple Ipod Mini 6 GB silber silver wie neu Garantie		02/04/2006	02/05/2006	1	1	194	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	183.30	197.022	0
14762	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video (5G) 30 GB in weiss / white + Garantie		02/03/2006	02/03/2006	0	1	91	1.00	250.00	Y	N	N	N	Y	N	N	N	N	N	N	1	250.00	263.459	0
14763	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	 Bose Sound Dock NEU und OVP für iPOD		02/03/2006	02/06/2006	3	1	477	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	Y	1	294.00	207.358	1
14764	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Ipod 20GB		02/03/2006	02/08/2006	5	1	27	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	123.00	207.358	0
14766	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE iPOD 30 GB WHITE  NEu MWST OVP 1 Jahr Garantie		02/04/2006	02/14/2006	10	1	1606	1.99	0.00	N	N	N	N	N	N	N	N	N	N	Y	1	271.50	263.459	1
14767	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	**Apple - ipod Video 30 GB - WEISS  NEU**		02/04/2006	02/11/2006	7	1	13	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	258.55	263.459	0
14768	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 20GB 4. Generation + Zubehör mit Festplattenmacke		02/04/2006	02/14/2006	10	1	23	1.00	100.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	88.88	207.358	0
14777	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video - 30GB - weiß - OVP (versiegelt)! NEU!	nur 1 tag !!!	02/04/2006	02/05/2006	1	1	56	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	267.00	263.459	1
14778	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video - 30GB - weiß - OVP (versiegelt)! NEU!	nur 1 tag !!!	02/04/2006	02/05/2006	1	1	56	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	270.00	263.459	1
14779	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Nagelneu OVP Apple Ipod Video 30 GB 12 Monate Garantie		02/04/2006	02/05/2006	1	1	338	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	300.56	263.459	1
14780	Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB	iPod 40GB mit Click Wheel Mac+Win + Doc.Station 4. Gen		02/04/2006	02/14/2006	10	1	13019	345.00	365.00	Y	N	N	N	N	N	N	N	N	N	N	1		221.153	0
14782	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	i-Station i2 Multimedia Player *WELTNEUHEIT!* NEU! 499ÿ	20GB, 3.5 LCD, Touch Screen, Fernbedienung, Dolby, uvm!	02/04/2006	02/07/2006	3	1	306	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	302.00	207.358	1
14783	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE  iPod Video MusikFotos30GB 5.Gen. MP3.NEU Zubehör		02/04/2006	02/09/2006	5	1	588	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	290.99	263.459	1
14785	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4.Generation Guter Zustand		02/04/2006	02/05/2006	1	1	100	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	160.00	207.358	0
14786	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30GB schwarz - 5.Gen. NEU & OVP		02/05/2006	02/12/2006	7	1	65	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	266.00	263.459	1
14788	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod - 30GB! + Ledertasche		02/04/2006	02/11/2006	7	1	66	1.00	350.00	Y	N	N	N	N	N	N	N	N	N	N	1	266.00	263.459	1
14789	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB Video in schwarz		02/05/2006	02/12/2006	7	1	93	49.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	258.50	263.459	0
14790	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod 40 GB mit Garantie noch bis Novenber ‚06 + Extra		02/05/2006	02/12/2006	7	1	94	180.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	181.00	263.459	0
14796	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - iPod VIDEO 30 GB - schwarz // NEU/OVP !		02/05/2006	02/12/2006	7	1	9	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	281.00	263.459	1
14797	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple Ipod Mini 6 GB + Zubehör *Zustand wie NEU* silber		02/05/2006	02/12/2006	7	1	70	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	217.95	197.022	1
14802	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB, Mac + PC, wenig benutzt noch Garantie		02/05/2006	02/12/2006	7	1	54	39.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	161.01	207.358	0
14804	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple Ipod weiß 20 Gb 4.Generation/kein Nano/kein Video		02/05/2006	02/12/2006	7	1	32	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	195.43	207.358	0
14805	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple Ipod mini 6 GB blau *OVP GARANTIE + Extras*		02/05/2006	02/10/2006	5	1	121	1.00	209.00	Y	N	N	N	N	N	N	N	N	N	N	1	202.00	197.022	1
14807	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Photo 30 GB mit Zubehör, Garantie und Rechnung		02/05/2006	02/15/2006	10	1	12	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	N	N	1	226.00	263.459	0
14808	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	iPod mini 6GB OVP Silber, perfekter Zustand		02/05/2006	02/10/2006	5	1	37	1.00	199.00	Y	N	N	N	N	N	N	N	N	N	N	1	175.00	197.022	0
14812	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Weiss!!NEU!!!OVP!!! ANSEHEN !!!		02/05/2006	02/06/2006	1	9	132	259.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	259.99	263.459	0
14813	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod  Klassiker 20 GB - 4.Generation  (43G)	13 Monate jung - mit Rückgabegarantie	02/05/2006	02/06/2006	1	1	103	199.00	239.00	Y	N	N	N	Y	N	N	N	N	N	N	1	239.00	207.358	1
14814	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod Photo mit Farbdisplay 20GB WIE NEU und GARANTIE		02/05/2006	02/12/2006	7	1	37	1.00	0.00	N	Y	N	N	Y	N	Y	N	Y	N	N	1	201.00	207.358	0
14815	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod mini 6GB GREEN MP3 WAV NEU+OVP		02/05/2006	02/12/2006	7	1	7764	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	262.00	197.022	1
14821	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB >>>Guter Zustand<<<		02/05/2006	02/08/2006	3	1	0	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	171.00	207.358	0
14822	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB mit Farbdisplay und iPod Dock		02/05/2006	02/06/2006	1	1	69	1.00	250.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	250.00	207.358	1
14823	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	++++APPLE IPOD VIDEO 30 GB 5G OVP MIT GARANTIE++++		02/05/2006	02/05/2006	0	1	11	1.00	200.00	Y	Y	N	N	Y	N	N	N	N	N	N	1	200.00	207.358	0
14824	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	- NEU - Apple IPod Video 30GB weiß - NEU -	Originalverpackt und noch verschweißt	02/05/2006	02/12/2006	7	1	28	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	271.00	263.459	1
14825	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini 6GB silber silver + Zubehör in OVP		02/05/2006	02/12/2006	7	1	104	1.00	210.00	Y	N	N	N	N	N	N	N	N	N	N	1	226.00	197.022	1
14827	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/05/2006	02/06/2006	1	1	241	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	263.49	263.459	1
14829	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		02/05/2006	02/06/2006	1	1	241	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	266.50	263.459	1
14832	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE  iPod Video MusikFotos30GB 5.Gen. MP3.NEU Zubehör		02/05/2006	02/10/2006	5	1	96	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	262.00	263.459	0
14833	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video - 30GB - weiß - OVP Neuwertig		02/05/2006	02/12/2006	7	1	28	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	261.01	263.459	0
14834	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple i-Pod mini 6 GB Datenspeicher OVP		02/05/2006	02/12/2006	7	1	157	1.00	192.00	Y	N	N	N	N	N	N	N	N	N	N	1	151.00	197.022	0
14835	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30GB Schwarz OVP (versiegelt)! NEU!	NUR 1 TAG !!!!	02/05/2006	02/06/2006	1	1	65	1.00	269.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	278.00	263.459	1
14839	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	TOP - Apple iPod 30 GB Video NEU - OVP - TOP		02/05/2006	02/12/2006	7	1	37	1.00	300.00	Y	N	N	N	N	N	N	N	N	N	N	1	263.00	263.459	0
14841	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 4G 20GB ClickWheel		02/05/2006	02/12/2006	7	1	188	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	163.00	207.358	0
14843	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod mini 6GB PINK MP3 WAV NEU+OVP		02/05/2006	02/10/2006	5	1	7768	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	223.22	197.022	1
14845	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE iPod 20G 20GB Farbdisplay Fotos + Tasche B-Ware		02/05/2006	02/10/2006	5	1	11858	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	226.00	207.358	1
14848	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Ipod mini Grün++ Neu++Reparaturersatz++Mit Garantie+++		02/06/2006	02/09/2006	3	1	66	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	226.00	197.022	1
14849	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB		02/06/2006	02/13/2006	7	1	12	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	130.89	207.358	0
14851	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	iPod mini, 6 GB, 7 Monate alt		02/06/2006	02/09/2006	3	1	49	99.00	200.00	Y	Y	N	N	Y	N	N	N	N	N	N	1	200.00	197.022	1
14852	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4.Generation Guter Zustand		02/06/2006	02/07/2006	1	1	101	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	160.00	207.358	0
14854	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB PC+Mac 4.Generation		02/07/2006	02/12/2006	5	1	120	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	195.23	207.358	0
14855	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Weiss!!NEU!!!OVP!!! ANSEHEN !!!		02/06/2006	02/07/2006	1	9	132	259.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	259.99	263.459	0
14857	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	°°° iPod Video 30GB - Weiß - NEU - OVP °°°	Bieten, Sofortkauf für 294 ÿ oder GRATIS!	02/06/2006	02/07/2006	1	1	100	99.00	294.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	294.00	263.459	1
14860	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30 GB neu OVP		02/06/2006	02/09/2006	3	1	50	1.00	0.00	N	Y	N	N	N	N	Y	N	N	N	N	1	280.00	263.459	1
14862	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video 30GB Weiß		02/06/2006	02/13/2006	7	1	53	1.00	270.00	Y	N	N	N	N	N	N	N	N	Y	N	1	263.00	263.459	0
14863	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple I - Pod 20 GB , neu noch nicht genutzt		02/06/2006	02/09/2006	3	1	0	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	252.01	207.358	1
14865	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod nano 2GB DE		02/06/2006	02/16/2006	10	1	1462	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	163.00	197.022	0
14867	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4.Generation+iTrip (neuwertig)		02/06/2006	02/13/2006	7	1	14	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	211.00	207.358	1
14869	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE  iPod Video, Musik, Fotos 30 GB 5. Gener.NEU		02/06/2006	02/11/2006	5	1	15	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	276.00	263.459	1
14872	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Photo 30GB mit zubehör+OVP		02/06/2006	02/13/2006	7	1	116	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	200.00	263.459	0
14876	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video 30GB (5G) - Neu - noch eingeschweißt - weiß		02/06/2006	02/13/2006	7	1	101	111.00	280.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	278.01	263.459	1
14877	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple Ipod VIDEO 30 GB - Black NEU & OVP	Sofort lieferbar, 12 Monate Garantie	02/07/2006	02/12/2006	5	1	72	1.00	279.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	276.96	263.459	1
