auct_id,listing_title_lowercase,listing_subtitle_lowercase,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
12330,"ipod photo 20gb 4 ./5. g in top zustand mit ovp garanti","","F","F","W","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F"
12331,"ipod 20gb plus ladekabel und verbindungskabel","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12333,"ipod 20 gb (3.gen) + zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12334,"ipod, 20gb, farbdisplay,  **neu**","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12335,"apple - ipod - 30gb - 5g - schwarz - video ipod - ovp","","F","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12336,"****apple ipod 20 gb 5. generation. 5 tage alt****","***mit iscin und haltestation***","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
12337,"ipod 4. generation 20gb 2005 gekauft","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12338,"ipod video 30gb weiss, 5g, neu und ovp","","W","F","W","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12341,"ipod 20gb (5. generation) mit farbdisplay + ovp","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12342,"apple ipod neu 3 generation aus usa mit apple care plan","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12345,"ipod*20gb*4.gen.*apple*viel zubeh*ovp*remote control*","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12346,"original apple ipod 4.generation 20gb mit clickwheel!","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
12349,"apple ipod 20gb - 4. generation - mit farbdisplay","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12350,"apple ipod photo 30gb + zubehör, rechnung und garantie!","5 monate alt, zubehör: carrying case + camera connector","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F"
12351,"neuer apple ipod, 20 gb, original verpackt, unbenutzt","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F"
12352,"appel ipod 20 gb (3. generation)","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12354,"apple ipod photo weiss schnäppchen-preis !!!","30 gb, farbiges display","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12355,"apple ipod 20gb 4.generation (neuwertig)","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12357,"apple 20 gb ipod 4.gen click wheel","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12359,"apple ipod 20gb 4 generation mp3 player win + mac","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12360,"apple ipod 20 gb neu u2 limited edition ovp garantie 4g","","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12361,"apple ipod mini 6 gb * silber silver * neuwertig * ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12364,"apple ipod video 30 gb mit musik 3 wochen alt","","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F"
12365,"apple ipod 20gb farbdisplay+zubehör *wie neu*","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12366,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12368,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12370,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12372,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12373,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12375,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12378,"ipod mini 6gb grün / green   -- neu / new --","","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12379,"apple ipod 20 gb weiß","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12380,"ipod 3g 20gb + zubehör!!!!","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12382,"ipod mini 6gb silver","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12385,"apple ipod photo 20 gb neu!!","","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12387,"apple ipod 20gb 3.generation + zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12389,"ipod 20 gb mit orginal apple-care garantie und zubehör!","","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12390,"ipod apple 30 gb black ma 146 fd/a - ovp anschauen","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12391,"== ipod 3 generation (beste) == 15gb == top und ovp","super weihnachtsgeschenk","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12393,"apple ipod 20 gb 4. generation, ovp mit restgarantie","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12394,"apple ipod u2 special edition 20gb neu ovp farbdisplay!","inkl. dockingstation und cinch-kabel für stereoanlage","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12397,"apple ipod 5g video weiss 30 gb neu & volle garantie","","W","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
12398,"30gb apple ipod video 30 gb  neu  5.generation","schwarz oder weiß","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12399,"ipod  u2  20gb special edition + schutzhülle","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12400,"ipod, i pod mini, 6 gb, grün, ovp,","","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12401,"ipod mini 6gb green","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12402,"apple ipod 20gb gebraucht aber top zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12404,"apple ipod photo 20gb, farbdisplay, top zustand!","gravis g-pod sleeve geschenkt bei sofortkauf!!","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F"
12405,"apple ipod 20 gb mit dock, tasche und garantie","originalverpackt und unbenutzt","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W"
12410,"ipod mini 6gb green","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12411,"ipod mini 6gb green","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12414,"ipod 30gb video 5g neu! billig! top!df","der neue ipod video mit 30gb 5generation! top! reinguck","W","W","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F"
12415,"apple ipod photo 20gb 4g","mit farbdisplay und click wheel","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12416,"apple ipod 30 gb, 4. gen., dock, netzteil und tasche","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W"
12417,"apple ipod player mit farbdisplay - hd 20 gb - aac, mp3","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12419,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12422,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12423,"apple ipod 4.gen. 20gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12427,"apple ipod 20 gb 4. generation + ipod-tasche neu / ovp","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W"
12429,"apple ipod 20gb (3g) neu für mac und windows","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12430,"apple ipod 30 gb video mp3 player mit festplatte","","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12433,"apple ipod 20 gb 5. generation (farbdisplay) ab eur 1.-","mit rechnung und restgarantie","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12436,"i pod photo 20 gb 5.000 songs 20.000 photos neuwertig","","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
12439,"apple 20 gb ipod 4.gen click wheel- mit rest-garantie","kopfhörer sind noch unbenutzt - siehe fotos xxl","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12440,"apple ipod foto 30gb+viel zubehör+garantie+versand inkl","ipod foto 30gb ovp extras garantie versandkostenfrei","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
12443,"apple ipod 20 gb (3. generation) - mac und pc kult","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12446,"apple ipod 4g 20gb 20 gb top gepflegt + tasche","das ideale weihnachtsgeschenk!","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W"
12447,"apple ipod player mit farbdisplay - hd 20 gb - aac, mp3","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12448,"apple ipod 20 gb mit farbdisplay ovp 2 monate alt","inkl. weissem designerhardcase - kaum genutzt - wie neu","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F"
12450,"apple - ipod  video 60 gb - schwarz  // neu/ovp !","","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12451,"apple - ipod  video 60 gb - schwarz  // neu/ovp !","","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12453,"apple ipod 20gb, 2. generation, ovp, sehr guter zustand","","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12454,"apple ipod video 30gb *neu* orignal+rechnung+grantie","","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F"
12455,"apple ipod 20 gb, 4. generation mit contour schutzhülle","top gepflegter ipod inkl. allem zubehör + restgarantie","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12459,"apple ipod photo 30 gb +fire wire kabel +restgarantie","","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
12464,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12465,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12466,"apple ipod 5g. video 30gb schwarz oder weiss *neuheit*","neu mit rechnung auf ihren namen farben schwarz o. weiß","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12472,"ipod 20gb (2. generation)","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12474,"apple ipod photo 20 gb 5. generation","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12475,"apple ipod 20gb 4. generation  **top !!","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12476,"apple ipod video, 5g, weiß, neu ab 1 euro !!!","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12479,"ipod nano 2gb schwarz neu&ovp!","","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12485,"apple ipod foto 20gb u2 special edition inckl. zubehör","mit über 1000 musik-interpreten","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12487,"apple ipod photo 30 gb +fire wire kabel","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12488,"apple ipod 30 gb foto 5 monate alt wie neu+ zubehör","in original verpackung und zusätzlichem zubehör","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F"
12489,"apple ipod -- 20 gb -- 4.generation -- zustand sehr gut","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12491,"apple ipod video / 30 gb / weiß / neu / ovp / ma002a","","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12492,"ipod 4. generation  click wheel 20gb","techn. zustand nicht ganz klar, könnte bald defekt sein","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12494,"apple ipod u2 20gb 4g ovp neuwertig mit dock! top","","W","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F"
12495,"neu ipod u2 20gb special edition + itrip fm transmitter","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12496,"ipod+zubehör, neuwertig, 20g","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12499,"ipod > 20 gb > apple > mit neuem akku","ipod, 20 gb, 3. generation, mit völlig neuem akku!!","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12502,"apple ipod 30 gb schwarz (video)*** ovp + rechnung!!!","","F","F","W","W","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F"
12504,"apple ipod nano 4 gb white neu und ovp in geschenkbox","","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12505,"apple ipod 30gb schwarz - brandneu!!!","","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12507,"apple ipod 20 gb 4.gen - in original vp","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
12512,"apple ipod 4.generation 20 gb + earjams + fernbedienung","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12513,"apple ipod 3. generation, 20 gb - top zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12517,"apple ipod -20gb-pc + mac-","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12521,"apple ipod photo 30gb color, neueste generation, ovp!!!","","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12522,"apple ipod photo 20gb mit docking station","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F"
12523,"apple ipod 20gb - 4.generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12524,"ipod video 30gb neu deutsche version","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12525,"apple ipod 20 gb 3g topzustand mit restgarantie","","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F"
12526,"apple ipod photo /  30 gb / ovp / 2005 / lange garantie","teilweise noch originaleingeschweisste komponenten","F","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
12527,"apple ipod 30gb schwarz kaufdatum 11.11.2005","","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12535,"apple ipod 20gb 4g kein jahr alt","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
12536,"apple ipod 20gb click wheel","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12539,"apple ipod 20 gb 3. generation + itrip fm transmitter","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12542,"apple - ipod mini 6gb silber 2.generation - wie neu","","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12544,"apple ipod 20 gb - defekt","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12546,"ipod back 30gb 5g / video / foto + dock ovp * neu*","","W","F","W","F","F","F","F","F","F","W","F","F","W","F","F","F","F","W","F","F","F","F"
12547,"apple ipod 20 gb 4.gen - in original vp","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
12549,"apple ipod mini 6gb silver","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12556,"ipod photo 20gb m. rechnung,garantie und ovp","","F","F","W","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F"
12557,"ipod 20gb mit farbdisplay neu original verpackt.","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","W","F"
12558,"ipod 20 gb + zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12560,"ipod photo 20 gb absolut neu und unbenutzt - ovp - xmas","","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
