auct_id,gms_greater_avg,item_leaf_category_name_color_category,item_leaf_category_gigabytes,start_prive > avg,start_price_is_default,schedule_fee_flag,listing_type_code_9,listing_type_code_1,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_new,listing_title_lowercase_contains_black,listing_title_lowercase_contains_apple,_contains_gen,item_leaf_category_name_article_category_meta_category_nano,item_leaf_category_name_article_category_meta_category_mini,item_leaf_category_name_article_category_meta_category_classic,is_24_days_before_weihnachten,ipix_featured_fee_flag,gallery_fee_flag,feedback > avg,buy_it_now_listed_flag,buy_it_now > gms_avg,bold_fee_flag,start_price_LogN,qty_available_per_listing_Invers,listing_start_date_month,listing_start_date_day,listing_end_date_month,listing_end_date_day,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,days_between_weihnachten_2005_Log10,buy_it_now_price_LogN
4741,"W",5,4,"F","F","N","F","W","F","F","W","W","F","F","W","F","F","W","N","Y","F","N","F","N",3.555062,1.000000,12,22,1,1,2.302585,2.586587,0.301030,0.000000
1620,"W",5,4,"F","W","Y","F","W","F","W","F","W","F","F","W","F","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,10,11,20,2.302585,2.494155,1.643453,0.000000
4671,"F",5,4,"F","W","Y","F","W","F","F","W","W","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,21,12,22,0.000000,2.209515,0.477121,0.000000
1606,"F",5,4,"F","F","N","F","W","F","F","W","W","F","F","W","F","F","F","N","Y","F","N","F","N",4.605170,1.000000,11,8,11,13,1.609438,0.000000,1.662758,0.000000
4283,"W",5,4,"W","F","N","W","F","F","W","F","W","F","F","W","F","F","W","N","N","F","N","F","N",5.517453,1.000000,12,16,12,16,,2.320146,0.903090,0.000000
5001,"F",5,4,"F","W","N","F","W","F","F","W","W","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,28,1,2,1.609438,2.790285,,0.000000
6465,"F",5,4,"F","W","N","F","W","F","F","W","W","F","F","W","F","F","W","N","N","F","Y","F","N",0.000000,1.000000,1,21,1,28,1.945910,2.793092,,5.164786
9286,"W",5,2,"F","W","Y","F","W","F","W","W","W","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,3,5,3,12,1.945910,1.959041,,0.000000
8828,"W",5,2,"F","W","N","F","W","F","F","W","W","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,2,26,3,5,1.945910,0.000000,,0.000000
6766,"W",5,4,"F","W","N","F","W","W","F","F","W","F","F","W","F","F","W","Y","N","F","N","F","N",0.000000,1.000000,1,26,1,29,1.098612,2.294466,,0.000000
7839,"F",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","W","Y","Y","F","Y","W","Y",0.000000,1.000000,2,9,2,19,2.302585,1.204120,,5.703782
6325,"F",5,4,"F","W","N","F","W","F","W","F","F","W","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,1,18,1,23,1.609438,1.579784,,0.000000
2654,"F",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,26,11,29,1.098612,0.000000,1.447158,0.000000
2260,"F",5,4,"F","W","N","F","W","F","F","F","W","F","F","W","F","F","F","N","N","F","N","F","Y",0.000000,1.000000,11,19,11,22,1.098612,0.000000,1.544068,0.000000
2593,"F",5,4,"F","W","N","F","W","F","F","F","W","F","F","W","F","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,25,11,28,1.098612,0.000000,1.462398,0.000000
3534,"F",5,4,"F","W","N","F","W","F","F","F","W","F","F","W","F","F","W","N","Y","W","N","F","N",0.000000,1.000000,12,11,12,18,1.945910,3.682596,1.113943,0.000000
3878,"F",5,4,"F","W","N","F","W","F","F","F","W","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,12,12,19,1.945910,2.697229,1.079181,0.000000
5928,"F",5,4,"F","W","Y","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,15,1,22,1.945910,2.093422,,0.000000
4196,"W",5,4,"F","W","N","F","W","F","F","F","W","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,15,12,18,1.098612,2.225309,0.954243,0.000000
2289,"W",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","F","N","N","F","N","F","N",0.000000,1.000000,11,20,11,27,1.945910,2.017033,1.531479,0.000000
3235,"W",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,4,12,11,1.945910,2.033424,1.301030,0.000000
3590,"W",5,4,"W","F","N","W","F","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",5.370638,1.000000,12,9,12,10,0.000000,2.037426,1.176091,0.000000
3858,"W",5,4,"W","F","N","W","F","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",5.370638,1.000000,12,11,12,12,0.000000,2.037426,1.113943,0.000000
3927,"W",5,4,"W","F","N","W","F","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",5.370638,1.000000,12,12,12,13,0.000000,2.037426,1.079181,0.000000
4225,"W",5,4,"W","F","N","W","F","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",5.370638,1.000000,12,15,12,16,0.000000,2.037426,0.954243,0.000000
4464,"W",5,4,"W","F","N","W","F","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",5.416100,1.000000,12,18,12,18,,2.041393,0.778151,0.000000
4501,"W",5,4,"W","F","N","W","F","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",5.416100,1.000000,12,18,12,19,0.000000,2.041393,0.778151,0.000000
4644,"W",5,4,"W","F","N","W","F","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",5.416100,1.000000,12,20,12,22,0.693147,2.049218,0.602060,0.000000
6857,"F",5,4,"F","F","N","F","W","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.010635,1.000000,1,27,1,30,1.098612,0.301030,,0.000000
6328,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,18,1,23,1.609438,1.662758,,0.000000
7528,"F",5,4,"F","W","Y","F","W","F","W","F","W","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,5,2,6,0.000000,2.110590,,0.000000
7832,"F",5,4,"F","W","N","F","W","F","F","W","W","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,9,2,19,2.302585,2.243038,,0.000000
7978,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,1.792392,,0.000000
8410,"F",5,2,"F","W","Y","F","W","F","F","F","W","W","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,2,19,2,26,1.945910,1.662758,,5.105945
6374,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,19,1,22,1.098612,1.897627,,0.000000
6482,"F",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,21,1,24,1.098612,1.897627,,0.000000
6628,"W",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,23,1,26,1.098612,1.897627,,0.000000
8664,"F",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,23,2,26,1.098612,1.913814,,0.000000
8844,"F",5,4,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,26,3,3,1.609438,1.929419,,0.000000
9954,"F",5,2,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,3,16,3,19,1.098612,1.954243,,0.000000
7709,"F",5,4,"F","W","Y","F","W","F","W","W","F","W","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,8,2,15,1.945910,2.056905,,0.000000
9875,"F",5,2,"F","W","N","F","W","F","W","W","F","W","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,3,14,3,17,1.098612,1.602060,,0.000000
6594,"F",5,4,"F","W","N","F","W","F","F","W","F","W","F","W","F","F","W","Y","N","F","Y","W","N",0.000000,1.000000,1,22,1,29,1.945910,2.127105,,5.393628
5614,"F",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,1,8,1,15,1.945910,2.064458,,5.192957
6150,"F",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",4.700480,1.000000,1,16,1,23,1.945910,0.000000,,0.000000
4240,"W",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,15,12,18,1.098612,0.301030,0.954243,0.000000
7121,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,31,2,5,1.609438,1.230449,,0.000000
8366,"W",5,2,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","W","Y","Y","F","N","F","Y",0.000000,1.000000,2,18,2,19,0.000000,2.426511,,0.000000
6909,"F",5,4,"F","W","N","F","W","F","W","F","F","F","F","W","F","F","W","Y","Y","F","N","F","Y",0.000000,1.000000,1,28,2,7,2.302585,1.556303,,0.000000
5671,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,1,8,1,9,0.000000,1.653213,,0.000000
3538,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,9,12,16,1.945910,1.924279,1.176091,0.000000
6490,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,21,1,28,1.945910,1.612784,,0.000000
7474,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,4,2,11,1.945910,2.463893,,0.000000
5171,"F",5,4,"F","W","N","F","W","F","W","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,12,31,1,7,1.945910,2.411620,,5.273000
6243,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,17,1,22,1.609438,1.612784,,0.000000
2518,"W",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","F","N","Y","F","N","F","N",0.000000,1.000000,11,23,11,28,1.609438,0.602060,1.491362,0.000000
9648,"F",5,4,"F","W","Y","F","W","F","W","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,3,11,3,12,0.000000,2.397940,,0.000000
6196,"W",5,4,"W","F","N","W","F","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.298317,1.000000,1,16,1,18,0.693147,2.536558,,0.000000
7711,"W",5,4,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,7,2,12,1.609438,2.110590,,0.000000
4635,"W",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",3.912023,1.000000,12,20,12,23,1.098612,0.301030,0.602060,0.000000
4955,"W",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",3.912023,1.000000,12,27,12,28,0.000000,2.829947,,0.000000
7184,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","Y","F","Y","F","N",0.000000,1.000000,2,1,2,1,,2.466868,,5.192957
7009,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,1,29,2,5,1.945910,1.672098,,0.000000
2085,"F",5,4,"F","F","N","W","F","F","W","F","F","F","F","W","F","F","F","Y","N","F","N","F","N",5.036888,1.000000,11,16,11,16,,1.591065,1.579784,0.000000
8316,"F",5,2,"F","W","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,17,2,20,1.098612,1.397940,,0.000000
6403,"W",5,4,"F","W","N","F","W","F","W","F","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,20,1,30,2.302585,1.892095,,0.000000
6975,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,1,29,2,5,1.945910,0.845098,,0.000000
7505,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,2,5,2,12,1.945910,1.939519,,0.000000
8762,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,2,25,3,4,1.945910,1.954243,,0.000000
9632,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,3,11,3,18,1.945910,1.973128,,0.000000
5933,"F",5,4,"F","W","Y","F","W","F","W","W","W","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,12,1,15,1.098612,2.173186,,0.000000
7924,"F",5,4,"F","W","N","F","W","F","W","W","W","F","F","W","F","F","W","N","Y","F","N","F","Y",0.000000,1.000000,2,11,2,18,1.945910,2.414973,,0.000000
4815,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,23,12,24,0.000000,1.826075,0.000000,0.000000
5883,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,11,1,18,1.945910,0.000000,,0.000000
4737,"F",5,4,"F","W","N","F","W","F","W","W","F","F","F","W","F","F","W","Y","Y","F","Y","W","N",0.000000,1.000000,12,22,12,25,1.098612,1.113943,0.301030,5.634790
7180,"F",5,4,"F","F","N","F","W","F","W","W","F","F","F","W","F","F","W","Y","N","F","Y","W","N",4.605170,1.000000,2,1,2,6,1.609438,1.763428,,5.370638
5263,"F",5,4,"F","W","N","F","W","F","W","F","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,1,2,1,12,2.302585,2.164353,,0.000000
6891,"F",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",5.135798,1.000000,1,27,1,27,,0.000000,,5.273000
6881,"F",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",5.135798,1.000000,1,27,1,29,0.693147,0.000000,,5.273000
6889,"F",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",5.135798,1.000000,1,27,1,30,1.098612,0.000000,,5.273000
6883,"F",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",5.135798,1.000000,1,27,1,30,1.098612,0.000000,,5.273000
6876,"F",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",5.135798,1.000000,1,27,1,30,1.098612,0.000000,,5.273000
6875,"W",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","Y","F","Y","F","N",5.135798,1.000000,1,27,1,30,1.098612,0.000000,,5.273000
5141,"W",5,4,"F","W","N","F","W","F","F","W","F","F","W","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,30,1,2,1.098612,0.845098,,0.000000
7556,"W",5,4,"F","W","N","F","W","F","F","F","W","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,5,2,12,1.945910,2.164353,,0.000000
7349,"W",5,4,"F","W","N","F","W","F","W","W","W","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,2,2,5,1.098612,0.903090,,0.000000
5872,"W",5,4,"F","W","Y","F","W","F","W","W","F","F","F","W","F","F","W","Y","Y","F","N","F","N",0.000000,1.000000,1,12,1,15,1.098612,1.653213,,0.000000
9119,"W",5,4,"F","F","N","F","W","F","F","F","W","F","F","W","F","F","W","N","N","F","N","F","N",4.595120,1.000000,3,2,3,3,0.000000,2.167317,,0.000000
3869,"F",5,4,"F","F","N","F","W","F","F","W","W","F","F","W","F","F","W","Y","N","F","Y","F","N",4.595120,1.000000,12,11,12,11,,2.143015,1.113943,5.220356
7947,"F",5,4,"F","W","N","F","W","F","F","W","W","F","F","W","F","F","W","Y","Y","W","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,3.138934,,0.000000
7945,"F",5,4,"F","W","N","F","W","F","F","W","W","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,1.986772,,0.000000
7698,"W",5,4,"F","F","N","F","W","F","W","W","W","F","F","W","F","F","W","N","N","F","Y","W","N",2.302585,1.000000,2,7,2,17,2.302585,1.602060,,5.438079
4982,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,12,27,12,28,0.000000,1.176091,,0.000000
3262,"F",5,4,"F","F","N","F","W","F","F","F","F","F","F","W","F","F","W","N","N","F","Y","F","N",4.605170,1.000000,12,5,12,5,,1.740363,1.278754,5.192957
7574,"F",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,5,2,12,1.945910,1.633468,,0.000000
7986,"F",5,4,"F","F","N","F","W","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.010635,1.000000,2,12,2,22,2.302585,0.000000,,0.000000
4872,"W",5,4,"F","W","N","F","W","F","W","F","F","F","F","W","F","F","W","Y","N","F","N","F","N",0.000000,1.000000,12,25,1,4,2.302585,1.322219,,0.000000
5140,"W",5,4,"F","W","N","F","W","F","F","W","F","F","F","W","F","F","W","N","Y","F","N","F","N",0.000000,1.000000,12,30,1,6,1.945910,1.934498,,0.000000
2449,"F",5,4,"F","W","N","F","W","F","F","F","W","F","F","W","F","F","F","N","N","W","N","F","N",0.000000,1.000000,11,22,11,23,0.000000,3.105851,1.505150,0.000000
8014,"W",5,4,"F","W","N","F","W","F","F","F","W","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,2.545307,,0.000000
7301,"F",5,4,"F","W","N","F","W","F","W","F","F","W","F","W","F","F","W","N","N","F","N","F","N",0.000000,1.000000,2,2,2,7,1.609438,2.285557,,0.000000
6593,"F",5,4,"F","F","N","W","F","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.010635,0.100000,1,22,1,24,0.693147,1.806180,,0.000000
7651,"F",5,4,"F","F","N","F","W","F","F","W","F","F","F","W","F","F","W","N","N","F","N","F","N",5.010635,1.000000,2,7,2,14,1.945910,0.000000,,0.000000
14110,"F",5,30,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,1,15,1,22,1.945910,0.000000,,0.000000
10537,"W",5,20,"F","W","Y","F","W","F","F","F","F","F","W","F","F","W","F","Y","N","F","N","F","N",0.000000,1.000000,10,14,10,19,1.609438,1.397940,1.851258,0.000000
11303,"F",5,30,"F","W","Y","F","W","F","W","W","F","F","F","F","F","W","F","N","Y","F","Y","F","N",0.000000,1.000000,11,1,11,1,,2.217484,1.724276,5.298317
4932,"W",5,40,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,12,26,1,2,1.945910,2.434569,,0.000000
15104,"F",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,2,12,2,19,1.945910,2.619093,,0.000000
15866,"W",5,20,"W","F","N","W","F","F","F","F","F","F","F","F","F","W","W","N","N","F","N","F","N",5.389072,1.000000,3,16,3,22,1.791759,2.113943,,0.000000
11018,"W",5,20,"F","W","N","F","W","F","W","W","F","F","F","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,10,23,10,30,1.945910,2.562293,1.792392,0.000000
10696,"W",5,20,"F","F","N","F","W","F","F","F","F","F","F","F","F","W","F","Y","N","F","N","F","N",4.604170,1.000000,10,17,10,24,1.945910,1.755875,1.832509,0.000000
12560,"W",5,20,"F","W","N","F","W","F","W","W","F","F","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,12,4,12,11,1.945910,2.910091,1.301030,0.000000
11800,"W",5,20,"F","W","Y","F","W","F","F","F","F","F","F","F","F","W","F","Y","Y","F","N","F","N",0.000000,1.000000,11,17,11,20,1.098612,1.826075,1.568202,0.000000
12708,"F",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","Y","F","N","F","Y",0.000000,1.000000,12,7,12,10,1.098612,0.477121,1.230449,0.000000
15262,"W",5,20,"F","W","N","F","W","F","W","F","F","F","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,2,18,2,21,1.098612,2.383815,,0.000000
14459,"W",5,20,"F","F","Y","F","W","F","W","F","F","F","F","F","F","W","W","Y","Y","F","Y","W","N",4.605170,1.000000,1,26,2,5,2.302585,1.301030,,5.598422
11259,"W",5,20,"W","F","N","F","W","F","F","F","F","F","F","F","F","W","F","N","N","F","N","F","N",5.459586,1.000000,10,31,11,5,1.609438,0.954243,1.732394,0.000000
14656,"W",5,20,"F","W","N","F","W","F","W","W","F","F","F","F","F","W","W","N","Y","F","Y","W","Y",0.000000,1.000000,1,31,2,1,0.000000,1.763428,,5.560682
11440,"F",5,20,"F","W","N","F","W","F","F","W","F","F","F","F","F","W","F","N","N","F","Y","F","N",0.000000,1.000000,11,5,11,12,1.945910,1.838849,1.690196,5.298317
11375,"W",5,20,"F","W","N","F","W","F","F","W","F","F","F","F","F","W","F","N","Y","F","N","F","N",0.000000,1.000000,11,3,11,13,2.302585,1.491362,1.707570,0.000000
11524,"W",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","F","N","N","F","N","F","N",0.000000,1.000000,11,8,11,13,1.609438,1.544068,1.662758,0.000000
12326,"W",5,20,"F","W","Y","F","W","F","F","W","F","F","F","F","F","W","F","Y","N","F","N","F","N",0.000000,1.000000,11,29,12,2,1.098612,2.068186,1.397940,0.000000
14978,"W",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,2,9,2,19,2.302585,2.181844,,0.000000
12118,"W",5,20,"W","F","Y","F","W","F","F","W","F","F","F","F","F","W","F","N","N","F","Y","W","Y",5.298317,1.000000,11,24,12,4,2.302585,2.103804,1.477121,5.703782
12057,"W",5,20,"W","F","N","W","F","F","W","F","F","F","F","F","F","W","F","N","N","F","N","F","N",5.634790,1.000000,11,22,11,27,1.609438,2.053078,1.505150,0.000000
14405,"W",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","Y","F","Y","W","Y",0.000000,1.000000,1,25,1,30,1.609438,1.806180,,5.517453
12556,"F",5,20,"F","W","N","F","W","F","W","F","F","F","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,12,4,12,11,1.945910,0.000000,1.301030,0.000000
13838,"W",5,20,"F","W","N","F","W","F","F","W","F","F","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,1,8,1,15,1.945910,2.012837,,0.000000
14098,"F",5,20,"F","W","N","F","W","F","F","W","F","F","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,1,15,1,22,1.945910,2.617000,,0.000000
12685,"F",5,20,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","N","F","Y","F","N",0.000000,1.000000,12,6,12,6,,2.161368,1.255273,5.105945
12886,"W",5,20,"F","W","N","F","W","F","F","W","F","F","F","F","F","W","W","N","Y","F","N","F","N",0.000000,1.000000,12,11,12,18,1.945910,2.287802,1.113943,0.000000
10964,"W",5,20,"F","F","Y","F","W","F","W","F","F","F","W","F","F","W","F","Y","N","F","N","F","N",5.003946,1.000000,10,23,10,30,1.945910,0.698970,1.792392,0.000000
11137,"W",5,20,"F","F","N","F","W","F","F","F","F","F","F","F","F","W","F","N","N","F","Y","W","N",4.605170,1.000000,10,27,10,28,0.000000,1.230449,1.763428,5.598422
10101,"F",5,30,"F","F","Y","F","W","F","F","F","F","F","F","F","F","W","F","Y","N","F","N","F","Y",2.302585,1.000000,9,29,10,4,1.609438,1.079181,1.934498,0.000000
14324,"F",5,30,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","N","N","F","N","F","N",0.000000,1.000000,1,22,1,29,1.945910,0.301030,,0.000000
13177,"F",5,30,"F","W","N","F","W","F","F","F","F","F","F","F","F","W","W","Y","Y","F","N","F","N",0.000000,1.000000,12,16,12,23,1.945910,2.107210,0.903090,0.000000
13087,"W",5,30,"W","F","N","F","W","F","F","F","F","F","F","F","F","W","W","N","N","F","Y","W","N",5.521461,1.000000,12,15,12,20,1.609438,0.000000,0.954243,5.669881
11845,"F",5,30,"F","F","N","F","W","F","W","F","F","F","F","F","F","W","F","N","N","F","N","F","N",5.010569,1.000000,11,17,11,24,1.945910,2.056905,1.568202,0.000000
