auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_date,listing_start_date_in_weeks,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,Partition
5389,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB schwarz Neuwertig + iPod Socke","",7,1,79,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,230.000000,197.862000,1,2006-01-04,5531.285714,1,4,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7760,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4GB schwarz neuwertig incl. Versand OVP","",7,1,119,1.000000,215.000000,"Y","N","N","N","N","N","N","N","N",1,201.000000,197.862000,1,2006-02-08,5536.285714,2,8,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4952,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB schwarz OVP","",3,1,15,1.000000,0.000000,"N","Y","N","Y","N","N","N","Y","N",1,230.000000,197.862000,1,2005-12-27,5530.142857,12,27,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7200,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4gb schwarz Rundumset!!! selten","",5,1,34,1.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,222.000000,197.862000,1,2006-02-01,5535.285714,2,1,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
1666,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4GB Schwarz TOP!","",3,1,5,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,206.000000,197.862000,1,2005-11-09,5523.285714,11,9,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2710,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB weiss","",0,1,53,1.000000,155.000000,"Y","N","N","Y","N","Y","N","N","N",1,155.000000,197.862000,0,2005-11-27,5525.857143,11,27,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7065,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPOD nano 4GB WEISS","",7,1,0,1.000000,0.000000,"N","Y","N","Y","N","N","N","N","N",1,217.000000,197.862000,1,2006-01-30,5535.000000,1,30,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4420,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","ipod nano 4GB Weiß","Neu OVP",1,1,30,1.000000,0.000000,"N","N","N","Y","N","Y","Y","N","N",1,231.000000,197.862000,1,2005-12-17,5528.714286,12,17,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9791,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB weiß","",0,1,52,1.000000,170.000000,"Y","N","N","N","N","Y","N","N","N",1,170.000000,197.862000,0,2006-03-13,5541.000000,3,13,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8995,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","ipod NANO 4GB weiß - Apple 4 GB OVP -neu-","",7,1,153,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,216.000000,197.862000,1,2006-03-01,5539.285714,3,1,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9256,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB weiß -NEU-","",3,1,52,210.000000,220.000000,"Y","N","N","N","N","N","N","N","N",1,220.000000,197.862000,1,2006-03-04,5539.714286,3,4,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4043,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod nano 4GB weiss ... und schnell bei Ihnen*neu*","",0,9,24,213.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,213.000000,197.862000,1,2005-12-13,5528.142857,12,13,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2977,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD nano 4GB Weiß in OVP - Ipod nano 4 GB ws","",1,9,75,220.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,220.000000,197.862000,1,2005-12-01,5526.428571,12,1,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3946,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4gb weiss in top- Zustand!!!","",5,1,43,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,236.740000,197.862000,1,2005-12-13,5528.142857,12,13,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9203,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPOD NANO 4GB weiß inkl. Dokingst.- mit Händlergarantie","",7,1,182,1.000000,229.000000,"Y","N","N","N","N","N","N","N","N",1,199.000000,197.862000,1,2006-03-04,5539.714286,3,4,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
6440,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4gb weiss m. Garantie in Topzustand!","",7,1,48,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,186.000000,197.862000,0,2006-01-22,5533.857143,1,22,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","1_Training"
3716,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB weiß NEU sofort lieferbar für Weihnachten","",1,9,135,228.000000,0.000000,"N","N","N","Y","N","N","N","N","Y",1,228.000000,197.862000,1,2005-12-10,5527.714286,12,10,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7890,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB Weiss Neuwertig, Armband, Tasche","",2,1,52,199.000000,215.000000,"Y","N","N","Y","N","Y","N","N","N",1,215.000000,197.862000,1,2006-02-10,5536.571429,2,10,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","1_Training"
9973,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD NANO 4GB WEISS OVP 3 MONATE ALT SEHR GUTER ZUSTAND","NEUWERTIG - FEINE IPOD ÜBLICHE KRATZER AUF RÜCKSEITE",0,9,19,195.000000,0.000000,"N","Y","N","Y","N","Y","N","N","N",1,195.000000,197.862000,0,2006-03-16,5541.428571,3,16,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","W","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","1_Training"
8421,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB weiß, neu, OVP","",7,1,36,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,201.000000,197.862000,1,2006-02-19,5537.857143,2,19,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7169,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB white","",0,1,155,99.000000,180.000000,"Y","N","N","Y","N","Y","N","N","N",1,180.000000,197.862000,0,2006-02-01,5535.285714,2,1,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9279,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB white","",7,1,31,1.000000,200.000000,"Y","N","N","Y","N","Y","N","N","N",1,203.000000,197.862000,1,2006-03-05,5539.857143,3,5,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4483,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB white (weiß) NEU OVP","",5,1,107,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,243.500000,197.862000,1,2005-12-18,5528.857143,12,18,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9802,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB white ** 2 Wochen alt","",5,1,46,5.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,221.000000,197.862000,1,2006-03-14,5541.142857,3,14,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","1_Training"
9923,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB white Apple neu und OVP","",7,1,1151,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,206.000000,197.862000,1,2006-03-15,5541.285714,3,15,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4922,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD Nano 4GB White Apple noch eingeschweisst","",1,1,88,220.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,231.000000,197.862000,1,2005-12-26,5530.000000,12,26,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4466,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB, schwarz, NEU, OVP!!!!!","",1,1,125,1.000000,240.000000,"Y","Y","N","Y","N","N","N","Y","N",1,240.000000,197.862000,1,2005-12-18,5528.857143,12,18,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4173,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, schwarz, signiert von Kevin Kuranyi, NEU","",5,1,0,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,256.000000,197.862000,1,2005-12-21,5529.285714,12,21,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4677,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, signiert von Giovanni Trapattoni, NEU","",5,1,3,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,350.000000,197.862000,1,2005-12-23,5529.571429,12,23,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3061,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, signiert von Rüdiger Hoffmann, NEU, OVP","",5,1,0,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,261.500000,197.862000,1,2005-12-11,5527.857143,12,11,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5429,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","ipod nano 4GB, weiß + original Zubehör","",7,1,2,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,212.670000,197.862000,1,2006-01-09,5532.000000,1,9,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","1_Training"
8300,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB, weiß, neu, OVP","",7,1,35,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,204.000000,197.862000,1,2006-02-19,5537.857143,2,19,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3325,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, weiß, signiert von 4 GZSZ Stars! NEU OVP","",5,1,0,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,254.000000,197.862000,1,2005-12-13,5528.142857,12,13,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4742,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, weiß, signiert von Gaby Köster, OVP, NEU","",5,1,4,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,215.000000,197.862000,1,2005-12-24,5529.714286,12,24,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2925,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, weiß, signiert von Inga Rumpf, NEU, OVP","",5,1,0,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,256.500000,197.862000,1,2005-12-09,5527.571429,12,9,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2876,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, weiß, signiert von Nena, NEU, OVP","",5,1,0,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,505.000000,197.862000,1,2005-12-05,5527.000000,12,5,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3323,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB, weiß, signiert von Tim Sander, NEU, OVP","",5,1,0,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,242.500000,197.862000,1,2005-12-12,5528.000000,12,12,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9140,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB, weiss, top Zustand !!!!!!","",3,1,22,1.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,178.560000,197.862000,0,2006-03-02,5539.428571,3,2,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8073,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB/Weiß - OVP(eingeschweißt)/1 Jahr Garantie","",3,1,16,1.000000,230.000000,"Y","N","N","Y","N","N","N","Y","N",1,226.000000,197.862000,1,2006-02-14,5537.142857,2,14,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
4222,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPOD NANO Appel 4GB MP3-Player OVP","",0,1,25,1.000000,200.000000,"Y","Y","N","Y","N","N","N","N","N",1,200.000000,197.862000,1,2005-12-15,5528.428571,12,15,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2798,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod NANO Apple 4GB  MP3-Player weiss","Neu, noch original eingeschweißt.",7,1,39,199.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,231.760000,197.862000,1,2005-11-28,5526.000000,11,28,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4250,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod NANO Apple 4GB MP3-Player weiß","",3,1,3,1.990000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,248.000000,197.862000,1,2005-12-16,5528.571429,12,16,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6798,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod NANO Apple 4GB MP3-Player weiß mit viel Zubehör","",10,1,80,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,236.040000,197.862000,1,2006-01-26,5534.428571,1,26,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9510,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano Apple WEISS neu OVP + H.garantie !! 4GB !!","",5,1,331,5.000000,199.000000,"Y","N","N","Y","N","Y","N","N","N",1,224.550000,197.862000,1,2006-03-08,5540.285714,3,8,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
6432,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano black     -neu + Originalverpackung-","",5,1,108,99.000000,0.000000,"N","Y","N","N","N","N","N","N","N",1,174.990000,197.862000,0,2006-01-20,5533.571429,1,20,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","1_Training"
2602,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD NANO BLACK 2 GB MP3 PLAYER - NEUWERTIG!","",1,1,1370,1.000000,0.000000,"N","Y","N","Y","N","Y","N","N","N",1,166.000000,197.862000,0,2005-11-25,5525.571429,11,25,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5774,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano display Defekt","",5,1,4,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,101.330000,197.862000,0,2006-01-10,5532.142857,1,10,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3591,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod nano fast Neu!!!","",7,1,152,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,184.500000,197.862000,0,2005-12-09,5527.571429,12,9,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7416,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano in schwarz - NEU - 2GB","",7,1,49,1.000000,0.000000,"N","Y","N","Y","N","Y","N","Y","Y",1,174.000000,197.862000,0,2006-02-05,5535.857143,2,5,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4095,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano in weiß    >>BRANDNEU<<  besser als der mini","3 Stück sind noch vorrätig,    nutzen Sie diese Chance",2,9,127,255.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,255.000000,197.862000,1,2005-12-14,5528.285714,12,14,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4763,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPOD NANO IN WEISS 2 GB NEU UND OVP","",1,1,283,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,161.000000,197.862000,0,2005-12-22,5529.428571,12,22,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6633,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano in weiß(Neu & OVP) 4 GB","",5,1,38,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,212.110000,197.862000,1,2006-01-23,5534.000000,1,23,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5909,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano mit 4Gb weiß neuwertig günstig","",3,1,131,49.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,202.680000,197.862000,1,2006-01-12,5532.428571,1,12,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5584,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","ipod Nano mit viel Zubehör","",0,1,316,170.000000,170.000000,"Y","N","N","Y","N","Y","N","N","N",1,170.000000,197.862000,0,2006-01-08,5531.857143,1,8,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
